entity_id,entity_type,schema_version,food_id,name,name_en,group_name,group,portion_g,portion_basis,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,calculated_kcal_from_macros,kcal_gap_pct,quality_score,missing_nutrients_count,meal_suggestion,provenance,source_code,updated_at
food_2023,food,v1,2023,"Khoai tây, khô","White potato, dried",Khoai củ và sản phẩm chế biến,Khoai củ và sản phẩm chế biến,100,per_100g,343.0,6.6,78.5,0.3,,343.1,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,2023,2026-02-11T19:10:53Z
food_2024,food,v1,2024,"Khoai tây lát, chiên","Potato crisp, fried",Khoai củ và sản phẩm chế biến,Khoai củ và sản phẩm chế biến,100,per_100g,550.0,2.2,55.6,35.4,,549.8,0.04,0.84,8,General,Viện Dinh dưỡng Quốc gia,2024,2026-02-11T19:10:53Z
food_2025,food,v1,2025,"Sắn, củ, khô","Cassava, dried",Khoai củ và sản phẩm chế biến,Khoai củ và sản phẩm chế biến,100,per_100g,352.0,3.0,83.3,0.7,,351.5,0.14,0.84,8,General,Viện Dinh dưỡng Quốc gia,2025,2026-02-11T19:10:53Z
food_2026,food,v1,2026,Trân châu sắn,Tapioca,Khoai củ và sản phẩm chế biến,Khoai củ và sản phẩm chế biến,100,per_100g,344.0,1.0,84.9,,,343.6,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,2026,2026-02-11T19:10:53Z
food_2026002,food,v1,2026002,Trân châu sắn luộc ,"Tapioca, boiled",Khoai củ và sản phẩm chế biến,Khoai củ và sản phẩm chế biến,100,per_100g,344.0,1.0,84.9,,,343.6,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,2026002,2026-02-11T19:10:53Z
food_3001,food,v1,3001,"Cùi dừa già, tươi","Coconut meat, mature, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,385.0,4.8,10.4,36.0,,384.8,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3001,2026-02-11T19:10:56Z
food_3002,food,v1,3002,"Cùi dừa non, tươi","Coconut meat, immature, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,54.0,3.5,6.1,1.7,,53.7,0.56,0.84,8,General,Viện Dinh dưỡng Quốc gia,3002,2026-02-11T19:10:56Z
food_3003,food,v1,3003,"Đậu cô ve, hạt, khô","Common bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,335.0,21.8,58.4,1.6,,335.2,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,3003,2026-02-11T19:10:56Z
food_3004,food,v1,3004,"Đậu đen, hạt, khô","Black bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,341.0,24.2,57.3,1.7,,341.3,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,3004,2026-02-11T19:10:56Z
food_3005,food,v1,3005,"Đậu đũa, hạt, khô","Yardlong bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,338.0,23.7,56.2,2.0,,337.6,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,3005,2026-02-11T19:10:56Z
food_3006,food,v1,3006,"Đậu Hà lan, hạt, khô","Field peas, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,342.0,22.2,60.1,1.4,,341.8,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,3006,2026-02-11T19:10:56Z
food_3007,food,v1,3007,"Đậu tương, đậu nành, hạt khô","Soybean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,418.0,34.0,29.1,18.4,,418.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,3007,2026-02-11T19:10:56Z
food_3008,food,v1,3008,"Đậu trắng (đậu tây), hạt, khô","Kidney bean, white bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,341.0,23.2,57.4,2.1,,341.3,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,3008,2026-02-11T19:10:56Z
food_3009,food,v1,3009,"Đậu trứng cuốc, hạt, khô",,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,340.0,25.8,54.8,2.0,,340.4,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,3009,2026-02-11T19:10:56Z
food_3010,food,v1,3010,"Đậu xanh (đậu tắt), hạt, khô",Mungo bean,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,346.0,23.4,57.8,2.4,,346.4,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,3010,2026-02-11T19:10:56Z
food_3011,food,v1,3011,"Hạt dẻ to, khô","Chestnut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,652.0,18.0,12.2,59.0,,651.8,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,3011,2026-02-11T19:10:56Z
food_3012,food,v1,3012,"Hạt dẻ to, tươi","Chestnut, fresh","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,223.0,4.2,49.07,1.11,,223.07,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,3012,2026-02-11T19:10:56Z
food_3013,food,v1,3013,"Hạt dẻ, khô","Chestnut, small, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,363.0,6.82,79.76,1.81,,362.61,0.11,0.84,8,General,Viện Dinh dưỡng Quốc gia,3013,2026-02-11T19:10:56Z
food_3014,food,v1,3014,"Hạt đen, khô",,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,486.0,17.3,39.0,29.0,,486.2,0.04,0.84,8,General,Viện Dinh dưỡng Quốc gia,3014,2026-02-11T19:10:56Z
food_3015,food,v1,3015,"Hạt điều, khô ","Cashew nut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,608.0,18.4,29.3,46.3,,607.5,0.08,0.84,8,General,Viện Dinh dưỡng Quốc gia,3015,2026-02-11T19:10:56Z
food_3016,food,v1,3016,"Hạt mít, tươi","Jack fruit, seed, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,166.0,0.7,38.3,1.1,,165.9,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,3016,2026-02-11T19:10:58Z
food_3017,food,v1,3017,"Lạc hạt, khô","Peanut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,583.0,27.5,18.0,44.5,,582.5,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,3017,2026-02-11T19:10:58Z
food_3017011,food,v1,3017011,Lạc rang dầu,,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,1.0,,18.0,44.5,,472.5,47150.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,3017011,2026-02-11T19:10:58Z
food_3018,food,v1,3018,"Quả cọ, tươi","Palm fruit, fresh","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,192.0,2.3,15.6,13.4,,192.2,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,3018,2026-02-11T19:10:58Z
food_3019,food,v1,3019,"Quả đại hái, tươi","Hodgsonia fruit, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,440.0,20.0,4.6,38.0,,440.4,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,3019,2026-02-11T19:10:58Z
food_3020,food,v1,3020,"Vừng (đen, trắng), hạt, khô","Sesame seeds, dried, black or white","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,582.0,20.1,21.1,46.4,,582.4,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,3020,2026-02-11T19:10:58Z
food_3020011,food,v1,3020011,Vừng rang,Sesame seed (stirred),"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,607.0,20.94,21.98,48.33,,606.65,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,3020011,2026-02-11T19:10:58Z
food_3021,food,v1,3021,"Bột đậu tương, đã loại béo","Soyflour, defatted","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,331.0,49.0,31.5,1.0,,331.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,3021,2026-02-11T19:10:58Z
food_3022,food,v1,3022,"Bột đậu tương, rang chín","Soybeans, roasted,  flour","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,428.0,41.0,25.4,18.0,,427.6,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,3022,2026-02-11T19:10:58Z
food_3023,food,v1,3023,Bột đậu xanh,Mungo bean flour,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,363.0,24.6,60.4,2.5,,362.5,0.14,0.84,8,General,Viện Dinh dưỡng Quốc gia,3023,2026-02-11T19:10:58Z
food_3024,food,v1,3024,Bột lạc,Peanut flour,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,583.0,27.5,17.1,45.0,,583.4,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,3024,2026-02-11T19:10:58Z
food_3025,food,v1,3025,"Đậu phụ, sống","Tofu, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,97.0,10.9,1.1,5.4,,96.6,0.41,0.84,8,General,Viện Dinh dưỡng Quốc gia,3025,2026-02-11T19:10:58Z
food_3025002,food,v1,3025002,Đậu phụ luộc,"Tofu, boiled ","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,98.0,11.01,1.11,5.45,,97.53,0.48,0.84,8,General,Viện Dinh dưỡng Quốc gia,3025002,2026-02-11T19:10:58Z
food_3026,food,v1,3026,"Đậu phụ chúc, sống","Tofu skin, yuba, bean curd skin, bean curd sheet, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,415.0,50.2,6.8,20.8,,415.2,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3026,2026-02-11T19:10:58Z
food_3027,food,v1,3027,"Đậu phụ, nướng","Tofu, grilled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,116.0,13.4,1.3,6.4,,116.4,0.34,0.84,8,General,Viện Dinh dưỡng Quốc gia,3027,2026-02-11T19:10:58Z
food_3028,food,v1,3028,"Hạt bí đỏ, rang","Pumpkin seeds, fried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,528.0,35.1,25.3,31.8,,527.8,0.04,0.84,8,General,Viện Dinh dưỡng Quốc gia,3028,2026-02-11T19:11:01Z
food_3029,food,v1,3029,"Hạt dưa hấu, rang","Water melon seeds, fried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,558.0,31.8,19.8,39.1,,558.3,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3029,2026-02-11T19:11:01Z
food_3030,food,v1,3030,"Hạt điều khô, chiên dầu","Cashew nut, roasted with oil","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,585.0,18.3,17.1,49.3,,585.3,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3030,2026-02-11T19:11:01Z
food_3031,food,v1,3031,Sữa bột đậu nành,"Milk powder, soy flour and sugar","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,413.0,31.1,50.4,9.7,,413.3,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,3031,2026-02-11T19:11:01Z
food_3032,food,v1,3032,Sữa đậu nành (100g đậu/lít),Soymilk (100 g soybean/L),"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,29.0,3.1,0.5,1.6,,28.8,0.69,0.84,8,General,Viện Dinh dưỡng Quốc gia,3032,2026-02-11T19:11:01Z
food_3033,food,v1,3033,Tào phớ,Soybean curd in light syrup ,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,46.0,3.8,4.7,1.2,,44.8,2.61,0.84,8,General,Viện Dinh dưỡng Quốc gia,3033,2026-02-11T19:11:01Z
food_3036002,food,v1,3036002,Đậu ngự luộc,"Bean, lima bean, boiled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,136.0,9.68,23.4,0.4,,135.92,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,3036002,2026-02-11T19:11:01Z
food_3037002,food,v1,3037002,Đậu ván luộc,"Bean, lablab bean, boiled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,16.0,1.12,2.8,,,15.68,2.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,3037002,2026-02-11T19:11:01Z
food_3038,food,v1,3038,Đậu phụ non Tứ Xuyên,,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,97.0,10.9,1.1,5.4,,96.6,0.41,0.84,8,General,Viện Dinh dưỡng Quốc gia,3038,2026-02-11T19:11:01Z
food_3039002,food,v1,3039002,Hạt sen tươi luộc,"Lotus seed, fresh, boiled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,172.0,9.5,30.8,1.17,,171.73,0.16,0.84,8,General,Viện Dinh dưỡng Quốc gia,3039002,2026-02-11T19:11:01Z
food_3041011,food,v1,3041011,Hạt hướng dương rang,"Sunflower seeds, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,652.0,21.65,20.83,53.6,,652.32,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3041011,2026-02-11T19:11:01Z
food_3042011,food,v1,3042011,Hạt hạnh nhân rang,"Almonds dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,652.0,21.23,17.68,55.17,,652.17,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,3042011,2026-02-11T19:11:01Z
food_3043011,food,v1,3043011,Hạt óc chó rang,"Walnuts dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,703.0,15.23,13.71,65.21,,702.65,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3043011,2026-02-11T19:11:01Z
food_3044011,food,v1,3044011,Hạt macca rang,"Macadamia nut dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,767.0,7.79,12.83,76.08,,767.2,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,3044011,2026-02-11T19:11:01Z
food_3046011,food,v1,3046011,Hạt dẻ cười rang,"Pistachio dried, stirred","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Hạt, quả giàu đạm, béo và sản phẩm chế biến",100,per_100g,610.0,21.05,28.28,45.82,,609.7,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,3046011,2026-02-11T19:11:01Z
food_4001,food,v1,4001,"Quả bầu, tươi","Calabash, Bottle gourd, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,18.0,0.6,3.88,0.02,,18.1,0.56,0.84,8,General,Viện Dinh dưỡng Quốc gia,4001,2026-02-11T19:11:03Z
food_4001002,food,v1,4001002,"Bầu, luộc","Calabash  (Bottle gourd), boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,19.0,0.65,4.19,,,19.36,1.89,0.69,8,General,Viện Dinh dưỡng Quốc gia,4001002,2026-02-11T19:11:03Z
food_4002,food,v1,4002,"Quả bí đao (bí xanh), tươi","Asgourd, winter melon, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,16.0,0.6,3.4,,,16.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,4002,2026-02-11T19:11:03Z
food_4002002,food,v1,4002002,"Bí đao (bí xanh), luộc","Asgourd Waxgoured, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,17.0,0.63,3.58,,,16.84,0.94,0.69,8,General,Viện Dinh dưỡng Quốc gia,4002002,2026-02-11T19:11:03Z
food_4003,food,v1,4003,"Quả bí ngô, tươi","Pumpkin squash, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,29.0,0.3,6.83,0.07,,29.15,0.52,0.84,8,General,Viện Dinh dưỡng Quốc gia,4003,2026-02-11T19:11:03Z
food_4003002,food,v1,4003002,"Bí ngô, luộc","Pumpkin squash, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,35.0,0.34,7.75,0.34,,35.42,1.2,0.84,8,General,Viện Dinh dưỡng Quốc gia,4003002,2026-02-11T19:11:03Z
food_4004,food,v1,4004,"Quả cà bát, tươi","Egg plant, large round, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,28.0,1.2,5.57,0.13,,28.25,0.89,0.84,8,General,Viện Dinh dưỡng Quốc gia,4004,2026-02-11T19:11:03Z
food_4004002,food,v1,4004002,"Cà bát, luộc","Egg plant large round, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,36.0,1.52,7.22,0.13,,36.13,0.36,0.84,8,General,Viện Dinh dưỡng Quốc gia,4004002,2026-02-11T19:11:03Z
food_4005,food,v1,4005,"Quả cà chua, tươi","Tomato, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,24.0,0.6,4.77,0.23,,23.55,1.87,0.84,8,General,Viện Dinh dưỡng Quốc gia,4005,2026-02-11T19:11:03Z
food_4006,food,v1,4006,"Quả cà pháo, tươi","Egg plant - small, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,27.0,1.5,5.2,,,26.8,0.74,0.69,8,General,Viện Dinh dưỡng Quốc gia,4006,2026-02-11T19:11:03Z
food_4007,food,v1,4007,"Củ cà rốt, tươi","Carrots, all variety, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,44.0,1.5,9.03,0.17,,43.65,0.8,0.84,8,General,Viện Dinh dưỡng Quốc gia,4007,2026-02-11T19:11:03Z
food_4007002,food,v1,4007002,"Cà rốt (củ đỏ, vàng), luộc","Carrots, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,47.0,1.6,9.79,0.21,,47.45,0.96,0.84,8,General,Viện Dinh dưỡng Quốc gia,4007002,2026-02-11T19:11:03Z
food_4008,food,v1,4008,"Củ cà rốt, khô","Carrot, dried","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,330.0,9.2,70.0,1.5,,330.3,0.09,0.84,8,General,Viện Dinh dưỡng Quốc gia,4008,2026-02-11T19:11:03Z
food_4009,food,v1,4009,"Quả cà tím, tươi","Aubergine, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,28.0,1.0,6.0,,,28.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,4009,2026-02-11T19:11:03Z
food_4009002,food,v1,4009002,"Cà tím, luộc","Aubergine, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,37.0,1.27,7.59,0.13,,36.61,1.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,4009002,2026-02-11T19:11:03Z
food_4010,food,v1,4010,"Cải bắp trắng, tươi","Cabbage, common, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,36.0,1.8,6.91,0.09,,35.65,0.97,0.84,8,General,Viện Dinh dưỡng Quốc gia,4010,2026-02-11T19:11:06Z
food_4010002,food,v1,4010002,"Cải bắp, luộc","Cabbage, white/green, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,41.0,1.96,7.61,0.33,,41.25,0.61,0.84,8,General,Viện Dinh dưỡng Quốc gia,4010002,2026-02-11T19:11:06Z
