food_id,name,group,portion_g,energy_kcal,protein_g,carbs_g,fat_g,calculated_kcal_from_macros,meal_suggestion,provenance
8005,"Cá dầu, tươi",Thủy sản và sản phẩm chế biến,100,96.0,18.9,0.0,2.3,96.3,General,Viện Dinh dưỡng Quốc gia
8006,"Cá diếc, tươi",Thủy sản và sản phẩm chế biến,100,87.0,17.7,0.0,1.8,87.0,General,Viện Dinh dưỡng Quốc gia
8007,"Cá đao, tươi",Thủy sản và sản phẩm chế biến,100,94.0,18.3,0.0,2.3,93.9,General,Viện Dinh dưỡng Quốc gia
8008,"Cá đé, tươi",Thủy sản và sản phẩm chế biến,100,83.0,18.7,0.0,0.9,82.9,General,Viện Dinh dưỡng Quốc gia
8009,"Cá đối, tươi",Thủy sản và sản phẩm chế biến,100,108.0,19.5,0.0,3.3,107.7,General,Viện Dinh dưỡng Quốc gia
8010,"Cá đồng tiền, tươi",Thủy sản và sản phẩm chế biến,100,98.0,20.1,0.0,2.0,98.4,General,Viện Dinh dưỡng Quốc gia
8011,"Cá hồi, tươi",Thủy sản và sản phẩm chế biến,100,136.0,22.0,0.0,5.3,135.7,General,Viện Dinh dưỡng Quốc gia
8012,"Cá khô (chim, thu, nụ, đé), sống",Thủy sản và sản phẩm chế biến,100,208.0,43.3,0.0,3.9,208.3,General,Viện Dinh dưỡng Quốc gia
8013,"Cá lác, tươi",Thủy sản và sản phẩm chế biến,100,71.0,16.7,0.0,0.5,71.3,General,Viện Dinh dưỡng Quốc gia
8013002,"Cá lác, luộc",Thủy sản và sản phẩm chế biến,100,86.0,20.12,0.0,0.6,85.88,General,Viện Dinh dưỡng Quốc gia
8013008,"Cá lác, chiên giòn",Thủy sản và sản phẩm chế biến,100,94.0,21.97,0.0,0.66,93.82,General,Viện Dinh dưỡng Quốc gia
8014,"Cá mè, tươi",Thủy sản và sản phẩm chế biến,100,144.0,15.4,0.0,9.1,143.5,General,Viện Dinh dưỡng Quốc gia
8015,"Cá mòi (cá sardin), tươi",Thủy sản và sản phẩm chế biến,100,124.0,17.5,0.0,6.0,124.0,General,Viện Dinh dưỡng Quốc gia
8016,"Cá mỡ, tươi",Thủy sản và sản phẩm chế biến,100,151.0,16.8,0.0,9.3,150.9,General,Viện Dinh dưỡng Quốc gia
8017,"Cá mối, tươi",Thủy sản và sản phẩm chế biến,100,116.0,22.1,0.0,3.1,116.3,General,Viện Dinh dưỡng Quốc gia
8018,"Cá nạc, tươi",Thủy sản và sản phẩm chế biến,100,80.0,17.5,0.0,1.1,79.9,General,Viện Dinh dưỡng Quốc gia
8019,"Cá ngừ, tươi",Thủy sản và sản phẩm chế biến,100,87.0,21.0,0.0,0.3,86.7,General,Viện Dinh dưỡng Quốc gia
8020,"Cá nục, tươi",Thủy sản và sản phẩm chế biến,100,111.0,20.2,0.0,3.3,110.5,General,Viện Dinh dưỡng Quốc gia
8020002,"Cá nục, luộc",Thủy sản và sản phẩm chế biến,100,133.0,24.34,0.0,3.98,133.18,General,Viện Dinh dưỡng Quốc gia
8020014,"Cá nục, nướng",Thủy sản và sản phẩm chế biến,100,138.0,25.25,0.0,4.13,138.17,General,Viện Dinh dưỡng Quốc gia
8021,"Cá phèn, tươi",Thủy sản và sản phẩm chế biến,100,104.0,15.9,0.0,4.5,104.1,General,Viện Dinh dưỡng Quốc gia
8022,"Cá quả, tươi",Thủy sản và sản phẩm chế biến,100,97.0,18.2,0.0,2.7,97.1,General,Viện Dinh dưỡng Quốc gia
8023,"Cá rô đồng, tươi",Thủy sản và sản phẩm chế biến,100,126.0,19.1,0.0,5.5,125.9,General,Viện Dinh dưỡng Quốc gia
8024,"Cá rô phi, tươi",Thủy sản và sản phẩm chế biến,100,100.0,19.7,0.0,2.3,99.5,General,Viện Dinh dưỡng Quốc gia
8024008,"Cá rô phi, chiên giòn",Thủy sản và sản phẩm chế biến,100,131.0,25.92,0.0,3.03,130.95,General,Viện Dinh dưỡng Quốc gia
8025,"Cá thờn bơn, tươi",Thủy sản và sản phẩm chế biến,100,73.0,17.4,0.0,0.4,73.2,General,Viện Dinh dưỡng Quốc gia
8026,"Cá thu, tươi",Thủy sản và sản phẩm chế biến,100,166.0,18.2,0.0,10.3,165.5,General,Viện Dinh dưỡng Quốc gia
8027,"Cá thu đao, tươi",Thủy sản và sản phẩm chế biến,100,156.0,20.0,0.0,8.4,155.6,General,Viện Dinh dưỡng Quốc gia
8028,"Cá trạch, tươi",Thủy sản và sản phẩm chế biến,100,110.0,20.4,0.0,3.2,110.4,General,Viện Dinh dưỡng Quốc gia
8029,"Cá trắm cỏ, tươi",Thủy sản và sản phẩm chế biến,100,91.0,17.0,0.0,2.6,91.4,General,Viện Dinh dưỡng Quốc gia
8030,"Cá trê, tươi",Thủy sản và sản phẩm chế biến,100,173.0,16.5,0.0,11.9,173.1,General,Viện Dinh dưỡng Quốc gia
8031,"Cá trích, tươi",Thủy sản và sản phẩm chế biến,100,166.0,17.7,0.0,10.6,166.2,General,Viện Dinh dưỡng Quốc gia
8032,"Cá trôi, tươi ",Thủy sản và sản phẩm chế biến,100,127.0,18.8,0.0,5.7,126.5,General,Viện Dinh dưỡng Quốc gia
8033,"Cua bể, tươi",Thủy sản và sản phẩm chế biến,100,103.0,17.5,7.0,0.6,103.4,General,Viện Dinh dưỡng Quốc gia
8034,"Cua đồng, tươi",Thủy sản và sản phẩm chế biến,100,87.0,12.3,2.0,3.3,86.9,General,Viện Dinh dưỡng Quốc gia
8035,"Cua ghẹ, tươi",Thủy sản và sản phẩm chế biến,100,54.0,11.9,0.0,0.7,53.9,General,Viện Dinh dưỡng Quốc gia
8036,"Hải sâm, tươi",Thủy sản và sản phẩm chế biến,100,90.0,21.5,0.2,0.3,89.5,General,Viện Dinh dưỡng Quốc gia
8037,"Hến, tươi",Thủy sản và sản phẩm chế biến,100,45.0,4.5,5.1,0.7,44.7,General,Viện Dinh dưỡng Quốc gia
8038,"Lươn, tươi",Thủy sản và sản phẩm chế biến,100,130.0,18.4,10.7,1.5,129.9,General,Viện Dinh dưỡng Quốc gia
8039,"Mực khô, sống",Thủy sản và sản phẩm chế biến,100,291.0,60.1,2.5,4.5,290.9,General,Viện Dinh dưỡng Quốc gia
8040,"Mực, tươi",Thủy sản và sản phẩm chế biến,100,73.0,16.3,0.0,0.9,73.3,General,Viện Dinh dưỡng Quốc gia
8040003,"Mực tươi, hấp",Thủy sản và sản phẩm chế biến,100,115.0,25.47,0.0,1.41,114.57,General,Viện Dinh dưỡng Quốc gia
8040014,"Mực tươi, nướng",Thủy sản và sản phẩm chế biến,100,115.0,25.47,0.0,1.41,114.57,General,Viện Dinh dưỡng Quốc gia
8041,"Ốc bươu, tươi",Thủy sản và sản phẩm chế biến,100,84.0,11.1,8.3,0.7,83.9,General,Viện Dinh dưỡng Quốc gia
8041002,"Ốc bươu, luộc",Thủy sản và sản phẩm chế biến,100,336.0,44.4,33.2,2.8,335.6,General,Viện Dinh dưỡng Quốc gia
8042,"Ốc đá, tươi",Thủy sản và sản phẩm chế biến,100,63.0,11.2,3.9,0.3,63.1,General,Viện Dinh dưỡng Quốc gia
8043,"Ốc nhồi, tươi",Thủy sản và sản phẩm chế biến,100,84.0,11.9,7.6,0.7,84.3,General,Viện Dinh dưỡng Quốc gia
8043003,"Ốc nhồi, hấp",Thủy sản và sản phẩm chế biến,100,337.0,47.6,30.4,2.8,337.2,General,Viện Dinh dưỡng Quốc gia
8044,"Ốc vặn, raw",Thủy sản và sản phẩm chế biến,100,72.0,12.2,4.3,0.7,72.3,General,Viện Dinh dưỡng Quốc gia
8044002,"Ốc vặn, luộc",Thủy sản và sản phẩm chế biến,100,289.0,48.8,17.2,2.8,289.2,General,Viện Dinh dưỡng Quốc gia
8044003,"Ốc vặn, hấp",Thủy sản và sản phẩm chế biến,100,289.0,48.8,17.2,2.8,289.2,General,Viện Dinh dưỡng Quốc gia
8044014,"Ốc vặn, nướng",Thủy sản và sản phẩm chế biến,100,289.0,48.8,17.2,2.8,289.2,General,Viện Dinh dưỡng Quốc gia
8045,"Rạm, muối, đồ",Thủy sản và sản phẩm chế biến,100,83.0,14.2,0.0,2.9,82.9,General,Viện Dinh dưỡng Quốc gia
8046,"Rạm, tươi",Thủy sản và sản phẩm chế biến,100,77.0,12.9,0.0,2.8,76.8,General,Viện Dinh dưỡng Quốc gia
8047,"Rươi, tươi",Thủy sản và sản phẩm chế biến,100,89.0,12.4,0.0,4.4,89.2,General,Viện Dinh dưỡng Quốc gia
8048,"Sò, tươi",Thủy sản và sản phẩm chế biến,100,51.0,8.8,3.0,0.4,50.8,General,Viện Dinh dưỡng Quốc gia
8049,"Tép gạo, tươi",Thủy sản và sản phẩm chế biến,100,58.0,11.7,0.0,1.2,57.6,General,Viện Dinh dưỡng Quốc gia
8050,"Tép khô, sống",Thủy sản và sản phẩm chế biến,100,269.0,59.8,0.7,3.0,269.0,General,Viện Dinh dưỡng Quốc gia
8051,"Tôm biển, tươi",Thủy sản và sản phẩm chế biến,100,82.0,17.6,0.9,0.9,82.1,General,Viện Dinh dưỡng Quốc gia
8051002,"Tôm biển, luộc",Thủy sản và sản phẩm chế biến,100,82.0,17.6,0.9,0.9,82.1,General,Viện Dinh dưỡng Quốc gia
8051014,"Tôm biển, nướng",Thủy sản và sản phẩm chế biến,100,124.0,26.67,1.36,1.36,124.36,General,Viện Dinh dưỡng Quốc gia
8052,"Tôm đồng, tươi",Thủy sản và sản phẩm chế biến,100,90.0,18.4,0.0,1.8,89.8,General,Viện Dinh dưỡng Quốc gia
8052002,"Tôm đồng, luộc",Thủy sản và sản phẩm chế biến,100,90.0,18.4,0.0,1.8,89.8,General,Viện Dinh dưỡng Quốc gia
8052014,"Tôm đồng, nướng",Thủy sản và sản phẩm chế biến,100,136.0,27.88,0.0,2.73,136.09,General,Viện Dinh dưỡng Quốc gia
8053,"Tôm biển, khô",Thủy sản và sản phẩm chế biến,100,347.0,75.6,2.5,3.8,346.6,General,Viện Dinh dưỡng Quốc gia
8054,"Trai, nước ngọt, tươi",Thủy sản và sản phẩm chế biến,100,38.0,4.6,2.5,1.1,38.3,General,Viện Dinh dưỡng Quốc gia
8055,"Bánh phồng tôm, rán",Thủy sản và sản phẩm chế biến,100,676.0,1.6,34.1,59.2,675.6,General,Viện Dinh dưỡng Quốc gia
8056,"Bánh phồng tôm, sống",Thủy sản và sản phẩm chế biến,100,381.0,3.4,75.3,7.4,381.4,General,Viện Dinh dưỡng Quốc gia
8057,"Bột cá, sống",Thủy sản và sản phẩm chế biến,100,323.0,71.2,3.0,2.9,322.9,General,Viện Dinh dưỡng Quốc gia
8058,Ruốc cá quả,Thủy sản và sản phẩm chế biến,100,312.0,65.7,3.0,4.1,311.7,General,Viện Dinh dưỡng Quốc gia
8059,Ruốc tôm,Thủy sản và sản phẩm chế biến,100,305.0,65.5,3.7,3.1,304.7,General,Viện Dinh dưỡng Quốc gia
8060,Cá chim,Thủy sản và sản phẩm chế biến,100,143.0,17.7,3.6,6.4,142.8,General,Viện Dinh dưỡng Quốc gia
8061,Cá chim trắng,Thủy sản và sản phẩm chế biến,100,247.0,15.1,3.42,19.2,246.88,General,Viện Dinh dưỡng Quốc gia
8062,Cá điêu hồng,Thủy sản và sản phẩm chế biến,100,111.0,17.1,3.11,3.3,110.54,General,Viện Dinh dưỡng Quốc gia
8063,"Cá basa, phi lê",Thủy sản và sản phẩm chế biến,100,67.0,9.7,5.32,0.8,67.28,General,Viện Dinh dưỡng Quốc gia
8064,Chả cá basa,Thủy sản và sản phẩm chế biến,100,186.0,11.1,6.12,13.0,185.88,General,Viện Dinh dưỡng Quốc gia
8064008,"Chả cá basa, rán",Thủy sản và sản phẩm chế biến,100,186.0,11.1,6.12,13.0,185.88,General,Viện Dinh dưỡng Quốc gia
8065,Con trùng trục,Thủy sản và sản phẩm chế biến,100,108.0,14.4,9.65,1.3,107.9,General,Viện Dinh dưỡng Quốc gia
8066,Ngao biển trắng,Thủy sản và sản phẩm chế biến,100,42.0,5.37,4.03,0.44,41.56,General,Viện Dinh dưỡng Quốc gia
8069,Thịt cua,Thủy sản và sản phẩm chế biến,100,103.0,17.5,7.0,0.6,103.4,General,Viện Dinh dưỡng Quốc gia
8070002,"Sò huyết, luộc",Thủy sản và sản phẩm chế biến,100,316.0,54.0,18.8,2.8,316.4,General,Viện Dinh dưỡng Quốc gia
8074002,"Ốc móng tay, luộc",Thủy sản và sản phẩm chế biến,100,123.0,15.89,2.05,5.65,122.61,General,Viện Dinh dưỡng Quốc gia
8074014,"Ốc móng tay, nướng",Thủy sản và sản phẩm chế biến,100,123.0,15.89,2.05,5.65,122.61,General,Viện Dinh dưỡng Quốc gia
8075002,"Ốc hương, luộc",Thủy sản và sản phẩm chế biến,100,94.0,22.4,2.4,2.7,123.5,General,Viện Dinh dưỡng Quốc gia
8075003,"Ốc hương, hấp",Thủy sản và sản phẩm chế biến,100,94.0,22.4,2.4,2.7,123.5,General,Viện Dinh dưỡng Quốc gia
8075014,"Ốc hương, nướng",Thủy sản và sản phẩm chế biến,100,94.0,22.4,2.4,2.7,123.5,General,Viện Dinh dưỡng Quốc gia
8076003,"Ốc len, hấp",Thủy sản và sản phẩm chế biến,100,94.0,22.4,2.4,2.7,123.5,General,Viện Dinh dưỡng Quốc gia
8076014,"Ốc len, nướng",Thủy sản và sản phẩm chế biến,100,94.0,22.4,2.4,2.7,123.5,General,Viện Dinh dưỡng Quốc gia
8079002,"Sò dương, luộc",Thủy sản và sản phẩm chế biến,100,261.0,48.24,12.72,1.96,261.48,General,Viện Dinh dưỡng Quốc gia
8079003,"Sò dương, hấp",Thủy sản và sản phẩm chế biến,100,261.0,48.24,12.72,1.96,261.48,General,Viện Dinh dưỡng Quốc gia
8079014,"Sò dương, nướng",Thủy sản và sản phẩm chế biến,100,261.0,48.24,12.72,1.96,261.48,General,Viện Dinh dưỡng Quốc gia
8080002,"Sò điệp, luộc",Thủy sản và sản phẩm chế biến,100,69.0,12.1,3.18,0.49,65.53,General,Viện Dinh dưỡng Quốc gia
8080003,"Sò điệp, hấp",Thủy sản và sản phẩm chế biến,100,69.0,12.1,3.18,0.49,65.53,General,Viện Dinh dưỡng Quốc gia
8080014,"Sò điệp, nướng",Thủy sản và sản phẩm chế biến,100,69.0,12.1,3.18,0.49,65.53,General,Viện Dinh dưỡng Quốc gia
8081003,"Sò lông, hấp",Thủy sản và sản phẩm chế biến,100,316.0,54.0,18.8,2.8,316.4,General,Viện Dinh dưỡng Quốc gia
8081014,"Sò lông, nướng",Thủy sản và sản phẩm chế biến,100,316.0,54.0,18.8,2.8,316.4,General,Viện Dinh dưỡng Quốc gia
8092,"Cá basa, tươi",Thủy sản và sản phẩm chế biến,100,119.0,15.2,0.0,5.94,114.26,General,Viện Dinh dưỡng Quốc gia
8093,Tôm tít (bề bề),Thủy sản và sản phẩm chế biến,100,82.0,17.6,0.9,0.9,82.1,General,Viện Dinh dưỡng Quốc gia
8094,Tu hài,Thủy sản và sản phẩm chế biến,100,42.0,5.37,4.03,0.44,41.56,General,Viện Dinh dưỡng Quốc gia
9001,Trứng gà ta,Trứng và sản phẩm chế biến,100,150.0,12.96,1.25,10.33,149.81,General,Viện Dinh dưỡng Quốc gia
9002,Lòng đỏ trứng gà,Trứng và sản phẩm chế biến,100,327.0,13.6,1.0,29.8,326.6,General,Viện Dinh dưỡng Quốc gia
9003,Lòng trắng trứng gà,Trứng và sản phẩm chế biến,100,46.0,10.3,1.0,0.1,46.1,General,Viện Dinh dưỡng Quốc gia
9004,Trứng vịt,Trứng và sản phẩm chế biến,100,172.0,13.02,2.94,12.02,172.02,General,Viện Dinh dưỡng Quốc gia
9005,Lòng đỏ trứng vịt,Trứng và sản phẩm chế biến,100,364.0,13.6,4.8,32.3,364.3,General,Viện Dinh dưỡng Quốc gia
9006,Lòng trắng trứng vịt,Trứng và sản phẩm chế biến,100,47.0,10.7,0.8,0.1,46.9,General,Viện Dinh dưỡng Quốc gia
9007,Trứng chim cút,Trứng và sản phẩm chế biến,100,157.0,12.78,2.89,10.47,156.91,General,Viện Dinh dưỡng Quốc gia
9008,Trứng cá,Trứng và sản phẩm chế biến,100,171.0,20.5,0.0,9.9,171.1,General,Viện Dinh dưỡng Quốc gia
9009,Trứng cá muối,Trứng và sản phẩm chế biến,100,274.0,24.6,3.5,17.9,273.5,General,Viện Dinh dưỡng Quốc gia
9010,Trứng vịt lộn,Trứng và sản phẩm chế biến,100,182.0,13.6,4.0,12.4,182.0,General,Viện Dinh dưỡng Quốc gia
9011,Bột trứng,Trứng và sản phẩm chế biến,100,563.0,44.0,1.8,42.2,563.0,General,Viện Dinh dưỡng Quốc gia
9012,Trứng gà công nghiệp,Trứng và sản phẩm chế biến,100,132.0,12.79,1.89,8.17,132.25,General,Viện Dinh dưỡng Quốc gia
